32.6511666667,-111.928333333
33.1708333333,-112.006027778
33.0871944444,-111.686833333
32.8795277778,-111.828944444
32.8795,-111.94675
33.3693333333,-112.142166667
33.451,-111.995555556
33.4000277778,-111.995555556
33.4260833333,-111.995694444
33.4339722222,-111.961333333
33.4129722222,-111.930861111
33.4008611111,-111.851944444
33.4281111111,-111.827
33.4842777778,-111.76225
33.4306388889,-111.770444444
33.4545833333,-111.729305556
33.4729722222,-111.681638889
33.5119444444,-111.683861111
33.4343611111,-111.890305556
33.3903611111,-112.15075
33.5051111111,-111.787138889
33.6980277778,-111.864055556
33.6546666667,-111.8955
33.6679166667,-111.867055556
33.4492222222,-111.914833333
33.4851111111,-111.942666667
33.5344444444,-111.914222222
33.4950833333,-111.911222222
33.5331666667,-111.897888889
33.5077777778,-111.936388889
33.6105555556,-111.922444444
33.5816944444,-111.984527778
33.6036944444,-112.004472222
33.6698055556,-112.025361111
33.6548055556,-112.007166667
33.6490555556,-112.010416667
33.5881944444,-111.806388889
33.6279444444,-112.08075
33.7284166667,-111.89325
33.5636666667,-111.899722222
33.6460833333,-112.039166667
33.5660833333,-111.938833333
33.5813888889,-111.968388889
33.6100555556,-111.865444444
33.4266388889,-112.118611111
33.4466944444,-112.0795
33.4805833333,-112.115388889
33.4776944444,-112.041472222
33.466,-111.898527778
33.4783333333,-112.014416667
33.45975,-111.968277778
33.4615,-111.98225
33.4796944444,-111.978888889
33.3998055556,-112.204027778
33.4986388889,-112.187777778
33.4411944444,-112.221916667
33.5436388889,-112.193555556
33.5311111111,-112.11375
33.5160833333,-112.048222222
33.5623055556,-112.180777778
33.5360555556,-111.974027778
33.6036666667,-112.064638889
33.5621666667,-112.031555556
33.5136944444,-111.999638889
33.5436944444,-112.051416667
33.5796666667,-112.054805556
33.584,-112.15425
33.5865555556,-112.046777778
33.5996944444,-112.112027778
33.5729166667,-112.104416667
33.6255,-112.129472222
33.5748611111,-112.014416667
33.6013055556,-112.072611111
33.5839444444,-112.081972222
33.7411666667,-111.898138889
33.8093333333,-112.077166667
33.8401388889,-112.082722222
33.8303888889,-111.968027778
33.8281944444,-112.048333333
33.717,-112.044472222
33.8119166667,-111.891138889
33.7913888889,-111.997222222
33.8879166667,-111.953555556
33.8529722222,-111.864388889
33.7358888889,-111.843055556
33.98075,-111.797944444
34.0522777778,-111.859361111
33.9607777778,-111.846027778
33.9939166667,-111.928444444
33.05125,-113.136722222
33.1074166667,-113.331916667
33.2052777778,-113.284861111
33.2776111111,-113.12975
33.3636666667,-112.993222222
33.2414444444,-113.205
33.6913055556,-113.093638889
33.1733055556,-112.880861111
33.5838888889,-113.300361111
33.4707777778,-112.816166667
33.2461388889,-112.894555556
33.4356666667,-113.230388889
33.3773888889,-113.228777778
33.8242222222,-113.533694444
33.2320277778,-112.868944444
33.3099722222,-112.882694444
33.4698055556,-112.977138889
33.4666111111,-113.072611111
33.50875,-112.912222222
33.5194444444,-113.2605
33.5486944444,-113.097694444
33.8103055556,-113.175166667
33.5398333333,-112.853694444
33.6693055556,-113.313444444
33.8775833333,-113.090694444
33.7249444444,-113.512666667
33.9401111111,-113.188305556
33.7417777778,-113.278555556
33.9142777778,-112.939166667
33.9028333333,-113.298166667
33.96675,-113.068888889
33.94325,-113.000527778
33.8121388889,-113.346805556
34.0678055556,-113.350055556
33.7809722222,-113.028722222
33.4560555556,-112.748194444
33.4395555556,-112.596472222
33.3701944444,-112.751861111
33.7154444444,-112.881777778
33.8565555556,-112.62425
33.9703611111,-112.726972222
33.9649444444,-112.742027778
33.6573611111,-112.911666667
33.9572777778,-112.739805556
33.8836111111,-112.822944444
33.9523611111,-112.77175
33.697,-112.923583333
33.8492777778,-112.799111111
34.1185277778,-112.962583333
33.4578333333,-112.761305556
34.2059444444,-112.749
33.5534444444,-112.678027778
34.045,-112.710083333
34.1033055556,-112.575055556
34.1659166667,-112.405416667
34.2338333333,-112.368222222
34.3101388889,-112.568666667
34.4268333333,-112.585611111
34.4117222222,-112.418194444
33.4349166667,-112.334166667
33.5114166667,-112.323777778
33.5439722222,-112.349416667
33.533,-112.471944444
33.5080277778,-112.444416667
33.5966111111,-112.499361111
33.5671944444,-112.558277778
33.6853055556,-112.408638889
33.5865555556,-112.477027778
33.677,-112.4235
33.7349444444,-112.577194444
33.7766111111,-112.640527778
33.7705,-112.521027778
33.6810555556,-112.476
33.7588888889,-112.411722222
33.8224722222,-112.589944444
33.6907222222,-112.328055556
33.9604166667,-112.52925
33.9292777778,-112.52975
33.7458888889,-112.725055556
33.6073888889,-112.305694444
33.5366388889,-112.282222222
33.6367777778,-112.34125
33.6654722222,-112.356666667
33.6216111111,-112.202638889
33.5835,-112.239388889
33.6772222222,-112.154
33.9104444444,-112.015722222
33.6902222222,-112.066277778
33.9487777778,-112.074777778
33.7300833333,-112.11975
33.9009722222,-112.054972222
33.9261388889,-112.082666667
33.6379722222,-112.239555556
33.7358611111,-112.225472222
33.8959444444,-112.149583333
33.863,-112.184166667
33.9758888889,-112.060611111
34.0648333333,-111.955472222
33.8473888889,-112.278055556
33.9046388889,-112.270833333
33.9830833333,-112.412194444
33.8360277778,-112.475333333
34.018,-112.355388889
34.1623611111,-112.270527778
34.2142777778,-112.353833333
34.1869722222,-112.134611111
34.2305555556,-112.000277778
34.3672777778,-111.93675
34.3908055556,-112.132166667
34.5145555556,-111.994611111
34.52475,-112.14675
34.6786388889,-112.255194444
33.9390277778,-111.502138889
33.9876111111,-111.464305556
33.9856666667,-111.720972222
33.7176388889,-111.684222222
33.8384166667,-111.635055556
33.7006666667,-111.745277778
33.6566666667,-111.706361111
33.9290555556,-111.444416667
33.7611111111,-111.813833333
33.9016388889,-111.845055556
33.6444166667,-111.812138889
33.6111388889,-111.725138889
33.9345833333,-111.820944444
33.9049166667,-111.409083333
33.5945555556,-111.733194444
33.6064166667,-111.751055556
33.6223611111,-111.777416667
33.62125,-111.748722222
33.6371111111,-111.769194444
33.6366388889,-111.746555556
33.6543055556,-111.786138889
33.3719444444,-111.970472222
33.3443888889,-112.033083333
33.3581666667,-111.89375
33.3468333333,-112.084583333
33.3053611111,-111.845972222
33.2939722222,-111.9775
33.3819444444,-111.827333333
33.3278055556,-111.989722222
33.3151666667,-112.133638889
33.4055277778,-111.710361111
33.3098888889,-111.583555556
33.2630833333,-111.725638889
33.2585,-111.823166667
33.3505277778,-111.653027778
33.1693333333,-111.842583333
33.3652222222,-111.676194444
33.3573333333,-111.77275
33.2614722222,-111.628861111
33.21975,-111.651361111
33.3276944444,-111.746694444
33.44,-111.590333333
33.4674722222,-111.651055556
33.4513055556,-111.667611111
33.46475,-111.607555556
33.4812777778,-111.615861111
33.4948055556,-111.641083333
33.4414166667,-111.551777778
33.4138055556,-111.537916667
33.3546111111,-111.546
33.3509166667,-111.542833333
33.4366388889,-111.647972222
33.4656666667,-111.577611111
33.2889722222,-111.506583333
33.3212222222,-111.636055556
33.2302777778,-111.594277778
33.1196388889,-111.403361111
33.2321666667,-111.503138889
33.4678055556,-111.531388889
33.2975277778,-111.395972222
33.4797222222,-111.552833333
33.2990555556,-111.275888889
33.3850555556,-111.434805556
33.3788055556,-111.537527778
33.3171388889,-111.68425
33.5749444444,-111.537472222
33.4470833333,-112.555916667
33.4514444444,-112.482694444
33.2617222222,-112.444027778
33.3681944444,-112.619777778
33.32,-112.482944444
33.3827777778,-112.308111111
33.3890555556,-112.392472222
33.4924166667,-112.381666667
33.2233888889,-112.309527778
33.2694722222,-112.320944444
33.09925,-112.435416667
33.2295277778,-112.766666667
32.9893055556,-112.675138889
32.8804166667,-112.75425
32.9330555556,-112.70575
32.8016944444,-112.632666667
33.2355555556,-112.639166667
32.9906666667,-112.522777778
32.9067222222,-112.551527778
33.0384444444,-112.244083333
32.8432222222,-112.252
34.1646944444,-112.72925
34.1252222222,-112.800583333
34.0291111111,-112.791027778
34.1626944444,-112.846361111
34.0520277778,-112.850472222
34.0615833333,-112.914861111
34.0135833333,-112.849305556
33.9874166667,-112.792972222
33.9468055556,-112.882722222
33.9627777778,-112.828027778
33.9367222222,-112.817
33.96225,-112.782888889
33.9620555556,-112.76525
33.9758611111,-112.703583333
33.9808333333,-112.717305556
33.9648611111,-112.804
33.9674444444,-112.748527778
34.0001388889,-112.913972222
34.0462222222,-113.005111111
34.0448888889,-113.078472222
34.1628055556,-113.014638889
34.1234166667,-112.861138889
34.1948055556,-112.920777778
34.0487777778,-112.779416667
34.2050277778,-112.822916667
