5900,8,2,1990,16,12,45,0.00
5900,8,3,1990,3,47,25,0.00
5900,8,3,1990,15,20,34,0.00
5900,8,4,1990,14,29,57,0.00
5900,8,5,1990,2,04,00,0.00
5900,8,5,1990,13,39,33,0.00
5900,8,6,1990,1,12,46,0.00
5900,8,6,1990,12,48,43,0.00
5900,8,7,1990,0,23,01,0.00
5900,8,7,1990,12,01,47,0.00
5900,8,7,1990,23,34,07,0.00
5900,8,8,1990,11,11,37,0.00
5900,8,8,1990,22,42,18,0.00
5900,8,9,1990,10,20,09,0.00
5900,8,9,1990,21,49,35,0.00
5900,8,10,1990,9,26,01,0.00
5900,8,10,1990,20,54,33,0.00
5900,8,11,1990,8,32,16,0.00
5900,8,11,1990,19,14,01,0.03
5900,8,11,1990,20,01,36,0.03
5900,8,12,1990,7,41,42,0.03
5900,8,12,1990,19,15,14,0.03
5900,8,12,1990,19,19,43,0.07
5900,8,12,1990,19,21,32,0.11
5900,8,12,1990,19,22,57,0.15
5900,8,12,1990,19,24,32,0.19
5900,8,12,1990,19,26,17,0.23
5900,8,12,1990,19,38,08,0.27
5900,8,13,1990,6,57,53,0.27
5900,8,13,1990,18,35,53,0.27
5900,8,13,1990,20,54,08,0.31
5900,8,13,1990,20,57,01,0.35
5900,8,13,1990,20,58,11,0.39
5900,8,13,1990,21,00,28,0.43
5900,8,13,1990,21,02,33,0.47
5900,8,13,1990,21,08,58,0.51
5900,8,13,1990,22,08,07,0.55
5900,8,14,1990,4,20,36,0.59
5900,8,14,1990,6,19,50,0.59
5900,8,14,1990,8,18,38,0.62
5900,8,14,1990,9,05,27,0.70
5900,8,14,1990,9,07,16,0.74
5900,8,14,1990,9,11,15,0.82
5900,8,14,1990,9,14,38,0.86
5900,8,14,1990,9,17,03,0.90
5900,8,14,1990,9,19,22,0.98
5900,8,14,1990,9,20,36,1.02
5900,8,14,1990,9,22,04,1.06
5900,8,14,1990,9,23,10,1.10
5900,8,14,1990,9,24,25,1.14
5900,8,14,1990,9,25,32,1.18
5900,8,14,1990,9,26,49,1.22
5900,8,14,1990,9,28,13,1.25
5900,8,14,1990,9,30,04,1.29
5900,8,14,1990,9,31,48,1.33
5900,8,14,1990,9,34,22,1.37
5900,8,14,1990,9,37,27,1.41
5900,8,14,1990,9,42,12,1.45
5900,8,14,1990,9,46,17,1.49
5900,8,14,1990,10,04,17,1.57
5900,8,14,1990,10,56,17,1.69
5900,8,14,1990,11,08,12,1.73
5900,8,14,1990,11,36,38,1.77
5900,8,14,1990,18,05,49,1.77
5900,8,15,1990,5,52,44,1.77
5900,8,15,1990,6,13,09,1.81
5900,8,15,1990,6,28,50,1.85
5900,8,15,1990,6,53,29,1.88
5900,8,15,1990,7,15,01,1.92
5900,8,15,1990,7,43,43,1.96
5900,8,15,1990,17,36,04,1.96
5900,8,16,1990,5,21,58,1.96
5900,8,16,1990,17,01,07,1.96
5900,8,17,1990,4,43,41,1.96
5900,8,18,1990,12,00,00,1.96
5900,8,19,1990,12,00,00,1.96
5900,8,20,1990,12,00,00,1.96
5900,8,21,1990,13,31,57,1.96
5900,8,22,1990,1,08,00,1.96
5900,8,23,1990,0,22,23,1.96
5900,8,24,1990,11,18,00,1.96
5900,8,25,1990,10,34,04,1.96
5900,8,26,1990,9,49,28,1.96
5900,8,27,1990,9,02,06,1.96
5900,8,28,1990,8,11,48,1.96
5900,8,29,1990,7,19,31,1.96
5900,8,30,1990,6,24,48,1.96
5900,8,31,1990,5,29,56,1.96
5900,8,31,1990,10,19,19,2.00
5900,8,31,1990,12,05,13,2.04
5900,8,31,1990,13,53,58,2.08
5900,8,31,1990,17,07,30,2.08
5900,9,1,1990,4,47,29,2.08
5900,9,1,1990,7,49,49,2.12
5900,9,1,1990,7,59,44,2.16
5900,9,1,1990,16,26,50,2.16
5900,9,2,1990,3,33,34,2.20
5900,9,2,1990,4,05,57,2.20
5900,9,2,1990,4,43,34,2.24
5900,9,2,1990,15,43,14,2.24
5900,9,3,1990,3,19,46,2.24
5900,9,3,1990,14,54,54,2.24
5900,9,3,1990,15,48,38,2.28
5900,9,3,1990,15,51,29,2.32
5900,9,3,1990,15,53,15,2.36
