6560,12/16/1999 0:00:00,0,12/20/1999 0:00:00,0,4.11,"Transmitter","No rain fell",1
6560,8/31/2001 0:00:00,226,9/4/2001 0:00:00,226,4.00,"Programming error","No rain fell",1
6560,9/3/2006 0:00:00,88,9/7/2006 0:00:00,88,3.37,"Battery","No rain fell",1
6560,11/10/2009 0:00:00,0,11/12/2009 0:00:00,0,2.24,"Not documented","No rain fell",1
6560,2/11/2010 0:00:00,79,2/16/2010 0:00:00,79,5.00,"Radio path","No rain fell",1
6560,3/16/2010 0:00:00,108,3/18/2010 0:00:00,108,2.50,"Programming error","No rain fell",1
6560,5/10/2011 0:00:00,77,5/18/2011 0:00:00,77,7.15,"Radio path","No rain fell",1
6560,11/17/2011 0:00:00,21,11/21/2011 0:00:00,21,3.75,"Repeater","No rain fell",1
6560,1/5/2012 0:00:00,39,1/8/2012 0:00:00,39,3.13,"Data collision","No rain fell",1
