5975,3/24/1997 0:00:00,0,3/27/1997 0:00:00,0,2.50,"Unknown","No rain fell",1
5975,4/3/1997 0:00:00,4,4/7/1997 0:00:00,7,3.99,"Repeater","Assigned 3mm to 4/03",1
5975,7/10/2000 0:00:00,136,7/15/2000 0:00:00,136,4.30,"Unknown","No rain fell",1
5975,10/17/2001 0:00:00,3,10/22/2001 0:00:00,3,4.50,"Transmitter","No rain fell",1
5975,5/29/2003 0:00:00,228,6/1/2003 0:00:00,228,3.25,"Unknown","No rain fell",1
5975,11/14/2003 0:00:00,40,11/17/2003 0:00:00,40,2.49,"Unknown","No rain fell",1
5975,1/27/2009 0:00:00,68,1/30/2009 0:00:00,68,2.50,"Data collision","No rain fell",1
5975,5/19/2010 0:00:00,168,5/22/2010 0:00:00,168,2.50,"Data collision","No rain fell",1
