2000,4,1,0,15,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2000,4,1,0,30,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2000,4,1,0,45,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2000,4,1,1,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2000,4,1,1,15,0.0,0.0,0.0,0.01,0.01,0.01,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0
2000,4,1,1,30,0.0,0.0,0.0,0.02,0.01,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.0
2000,4,1,1,45,0.01,0.0,0.0,0.02,0.02,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.01,0.01,0.03,0.01,0.03,0.0,0.03,0.04,0.01
2000,4,1,2,0,0.03,0.0,0.01,0.03,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.05,0.03,0.03,0.01,0.03,0.01,0.0,0.05,0.03
2000,4,1,2,15,0.06,0.01,0.03,0.03,0.04,0.04,0.05,0.03,0.05,0.04,0.04,0.04,0.06,0.03,0.03,0.01,0.05,0.03,0.03,0.06,0.03
2000,4,1,2,30,0.03,0.0,0.04,0.04,0.03,0.04,0.06,0.04,0.06,0.04,0.05,0.06,0.05,0.04,0.03,0.01,0.04,0.04,0.03,0.06,0.04
2000,4,1,2,45,0.04,0.01,0.04,0.05,0.05,0.05,0.06,0.04,0.07,0.05,0.06,0.07,0.05,0.03,0.05,0.03,0.07,0.05,0.04,0.05,0.06
2000,4,1,3,0,0.03,0.01,0.03,0.06,0.04,0.05,0.04,0.03,0.07,0.04,0.04,0.07,0.04,0.04,0.05,0.02,0.04,0.04,0.06,0.06,0.06
